mergeable,commits,additions,deletions,changed_files,open_issues_count,watchers_count,forks_count,has_discussions,has_wiki,has_projects,stargazers_count,title_size,merged,language
1,16,769,78,31,0,0,0,0,1,1,0,19,1,typescript
1,38,186,42,15,121,1763,1763,1,1,1,1763,40,1,php
1,38,3057,0,5,12,802,802,1,1,1,802,23,1,jupyter notebook
1,58,143977,1644,857,0,0,0,0,1,1,0,4,1,javascript
1,68,3991,3136,206,0,0,0,0,0,0,0,35,1,javascript
1,1,0,0,1,0,0,0,0,1,1,0,14,1,html
1,1,0,1,1,2226,14108,14108,0,1,0,14108,32,1,nim
1,1,0,8,1,0,0,0,0,1,1,0,42,1,c++
1,1,0,20,2,0,0,0,0,1,1,0,27,1,c#
1,1,1,1,1,0,0,0,0,1,1,0,19,1,c#
1,1,1,1,1,0,0,0,0,1,1,0,34,1,python
1,1,1,1,1,0,0,0,0,1,1,0,35,1,ruby
1,1,1,1,1,2,0,0,0,0,1,0,59,1,shell
1,1,1,1,1,2,2,2,0,1,1,2,41,1,typescript
1,1,1,1,1,3,2,2,0,1,1,2,55,1,r
1,1,1,1,1,5,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,5,26,26,0,0,0,26,41,1,typescript
1,1,1,1,1,6,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,7,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,8,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,8,1,1,0,1,1,1,52,0,javascript
1,1,1,1,1,9,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,18,0,0,0,1,1,0,52,0,html
1,1,1,1,1,23,0,0,0,1,1,0,25,0,python
1,1,1,1,1,1022,421,421,1,0,1,421,25,1,java
1,1,1,1,2,0,0,0,0,1,1,0,5,1,html
1,1,1,1,2,0,4,4,0,1,1,4,10,1,javascript
1,1,1,6,1,0,0,0,1,1,1,0,44,1,typescript
1,1,1,486,25,0,0,0,0,1,1,0,13,1,javascript
1,1,2,0,1,0,0,0,0,1,1,0,16,0,jupyter notebook
1,1,2,1,1,0,0,0,0,1,1,0,31,1,php
1,1,2,2,1,1,0,0,0,1,1,0,21,1,ruby
1,1,2,2,1,3,1,1,0,0,0,1,43,1,go
1,1,2,5,1,18,0,0,0,1,1,0,24,0,python
1,1,3,1,1,2,0,0,0,1,1,0,22,1,html
1,1,3,1,4,0,0,0,0,1,1,0,19,1,c
1,1,3,3,1,0,0,0,0,1,1,0,31,1,html
1,1,3,3,1,7,0,0,1,1,1,0,46,1,typescript
1,1,3,3,3,0,0,0,0,1,1,0,34,1,go
1,1,3,4,2,1,0,0,0,0,0,0,67,1,go
1,1,4,4,1,8,0,0,1,1,1,0,18,1,typescript
1,1,4,25,2,4,0,0,0,1,1,0,33,1,typescript
1,1,5,3,1,0,0,0,0,1,1,0,13,1,starlark
1,1,5,5,2,3,0,0,0,1,1,0,33,0,typescript
1,1,5,5,2,20,470,470,0,0,0,470,50,1,javascript
1,1,6,0,1,0,1,1,0,1,1,1,23,1,c++
1,1,6,0,1,3,2,2,0,1,1,2,59,1,roff
1,1,6,6,1,0,26,26,0,0,1,26,47,1,typescript
1,1,6,6,1,5,0,0,1,1,1,0,47,1,typescript
1,1,7,0,1,2,2,2,0,1,1,2,44,1,roff
1,1,7,0,1,4,2,2,0,1,1,2,44,1,roff
1,1,7,6,2,40,1106,1106,1,1,1,1106,43,1,go
1,1,8,8,2,0,0,0,0,0,0,0,33,1,typescript
1,1,8,8,2,1,0,0,0,0,0,0,33,1,typescript
1,1,8,8,2,5,2,2,0,1,1,2,53,1,typescript
1,1,9,4,1,0,0,0,0,1,1,0,37,1,ruby
1,1,9,4,1,2,0,0,1,1,1,0,48,1,typescript
1,1,9,9,2,50,762,762,1,0,1,762,52,1,typescript
1,1,10,32,4,0,0,0,0,1,1,0,6,1,java
1,1,14,21,2,243,90,90,0,1,0,90,36,1,typescript
1,1,15,10,1,0,0,0,0,1,1,0,24,1,html
1,1,22,22,2,1,268,268,1,1,1,268,76,1,jupyter notebook
1,1,29,0,1,2,0,0,0,1,1,0,22,1,c#
1,1,46,10,12,0,1,1,0,1,1,1,13,1,python
1,1,54,54,2,4,0,0,0,1,1,0,52,0,typescript
1,1,59,15,5,1,1,1,0,1,1,1,40,1,javascript
1,1,62,481,6,0,0,0,0,1,1,0,21,1,html
1,1,64,93,1,3,1,1,0,1,1,1,45,1,typescript
1,1,73,108,8,0,0,0,0,1,1,0,30,1,typescript
1,1,78,64,6,0,1,1,0,1,1,1,33,1,ruby
1,1,79,4,2,0,0,0,0,1,1,0,37,1,javascript
1,1,80,75,2,65,0,0,1,1,1,0,37,1,typescript
1,1,85,205,11,0,0,0,0,1,1,0,32,1,python
1,1,96,12,5,0,0,0,0,1,1,0,39,1,typescript
1,1,106,0,2,8,0,0,0,1,1,0,28,1,r
1,1,136,52,8,0,0,0,0,1,1,0,12,1,java
1,1,221,34,6,1,1,1,0,1,1,1,11,1,dockerfile
1,1,235,12,5,30,76,76,0,1,1,76,10,1,dart
1,1,238,0,11,0,0,0,0,1,1,0,14,1,java
1,1,253,67,8,0,1,1,0,1,1,1,10,1,c++
1,1,312,304,1,0,338,338,1,0,0,338,11,1,lua
1,1,342,26,14,0,0,0,0,1,1,0,31,1,html
1,1,391,271,9,2082,11031,11031,1,1,1,11031,52,1,java
1,1,440,408,4,0,1,1,0,1,1,1,17,1,solidity
1,1,492,199,6,0,0,0,0,1,1,0,15,1,swift
1,1,589,0,6,0,0,0,0,1,1,0,20,1,java
1,1,722,0,7,4,15,15,0,1,1,15,50,0,typescript
1,1,1007,2,10,0,0,0,0,1,1,0,18,1,astro
1,1,38976,8837,27,0,0,0,0,1,1,0,23,1,javascript
1,1,99077,11,538,0,1,1,0,1,1,1,6,1,javascript
1,2,4,4,2,205,780,780,0,0,0,780,37,1,rust
1,2,17,276,2,0,0,0,0,1,1,0,5,1,java
1,2,35,47,4,6,0,0,0,1,1,0,32,1,javascript
1,2,47,0,1,0,0,0,0,1,1,0,10,1,jupyter notebook
1,2,60,0,2,0,0,0,0,1,1,0,49,1,typescript
1,2,63,1,6,0,0,0,0,1,1,0,13,1,typescript
1,2,75,7,2,10,78,78,0,1,1,78,31,1,python
1,2,169,7,6,0,0,0,0,1,1,0,16,1,vue
1,2,353,151,22,0,0,0,0,1,1,0,47,1,dart
1,2,1524,39,36,4,0,0,0,1,1,0,19,1,java
1,2,2436,1100,14,7,0,0,0,1,1,0,17,1,python
1,3,0,0,3,1015,0,0,0,1,1,0,34,1,python
1,3,4,4,2,1,0,0,0,1,1,0,7,1,vue
1,3,31,8,6,0,0,0,0,0,1,0,30,1,go
1,3,101,60,20,0,0,0,0,1,1,0,4,1,python
1,3,115,0,4,0,7,7,0,1,1,7,16,1,kotlin
1,3,433,192,24,0,0,0,0,0,1,0,36,1,go
1,3,478,4,1,2,0,0,0,1,1,0,23,1,java
1,4,6,2,3,0,0,0,0,1,1,0,38,1,c
1,4,88,32,6,1,0,0,0,1,1,0,4,1,javascript
1,4,253,6,9,0,0,0,0,1,1,0,10,1,c#
1,4,278,207,4,0,0,0,0,1,1,0,26,1,c++
1,4,388,80,22,1,0,0,0,1,1,0,13,1,javascript
1,4,601,137,32,0,0,0,0,1,1,0,40,1,rust
1,4,1401,1073,32,18,250,250,0,1,1,250,8,1,typescript
1,5,32,52,7,0,0,0,0,0,1,0,42,1,php
1,5,328,2,12,0,0,0,0,1,1,0,27,1,javascript
1,5,1375,188,38,0,0,0,0,1,1,0,13,1,javascript
1,6,204,15,11,1,0,0,0,1,1,0,3,1,java
1,6,208,37,11,0,0,0,0,1,1,0,28,1,swift
1,6,313,49,4,0,0,0,0,1,1,0,3,1,html
1,6,3628,816,53,0,0,0,0,1,1,0,13,1,c#
1,7,555,488,10,1,0,0,0,1,1,0,12,1,java
1,8,755,241,40,0,0,0,0,1,1,0,36,1,c#
1,10,1447,41,31,0,0,0,0,1,1,0,21,1,javascript
1,12,101,25,12,31,12,12,0,1,1,12,16,1,javascript
1,13,45,45,4,0,2,2,0,0,0,2,39,1,javascript
1,14,10,5,1,256,93,93,1,0,1,93,33,0,shell
1,17,348,310,13,0,0,0,0,0,1,0,49,0,ocaml
1,19,69931,36276,305,215,36,36,0,0,0,36,40,0,javascript
1,22,1477,561,41,41,4,4,0,1,1,4,42,1,swift
1,26,1090,553,46,0,0,0,1,1,1,0,23,1,typescript
1,37,45,28,3,56,2,2,0,1,1,2,22,1,c#
1,41,736,1694,18,222,80,80,1,1,1,80,68,1,typescript
1,43,3892,1829,50,42,5,5,0,1,1,5,21,1,typescript
1,58,3564,1014,85,0,6,6,0,1,1,6,32,1,typescript
1,83,3366,2807,43,5,5,5,0,1,1,5,9,1,dart
1,91,2220,13,70,0,0,0,0,1,1,0,10,1,html
1,0,0,0,0,0,0,0,0,1,1,0,29,1,python
1,1,0,0,0,0,0,0,0,1,1,0,48,1,html
1,1,0,2942,10,0,0,0,0,1,1,0,10,1,css
1,1,0,2942,10,0,0,0,0,1,1,0,10,1,css
1,1,0,2942,10,0,0,0,0,1,1,0,10,1,css
1,1,1,0,1,3,0,0,0,0,1,0,27,1,python
1,1,1,1,1,0,0,0,0,1,1,0,13,1,javascript
1,1,1,1,1,1,0,0,0,0,1,0,43,1,kotlin
1,1,1,1,1,1,0,0,0,1,1,0,14,1,java
1,1,1,1,1,1,0,0,0,1,1,0,31,0,go
1,1,1,1,1,1,0,0,0,1,1,0,36,1,python
1,1,1,1,1,1,0,0,0,1,1,0,40,0,dockerfile
1,1,1,1,1,1,0,0,0,1,1,0,56,0,typescript
1,1,1,1,1,1,1,1,0,0,1,1,56,0,typescript
1,1,1,1,1,1,1,1,0,1,1,1,31,1,python
1,1,1,1,1,2,9,9,0,1,1,9,31,1,python
1,1,1,1,1,5,0,0,0,1,1,0,31,0,javascript
1,1,1,1,1,5,0,0,0,1,1,0,36,0,python
1,1,1,1,1,5,0,0,0,1,1,0,43,0,c#
1,1,1,1,1,5,0,0,0,1,1,0,47,0,typescript
1,1,1,1,1,5,1,1,0,1,1,1,37,0,kotlin
1,1,1,1,1,6,0,0,0,1,1,0,42,0,go
1,1,1,1,1,6,0,0,0,1,1,0,44,0,c#
1,1,1,1,1,6,0,0,0,1,1,0,57,0,shell
1,1,1,1,1,6,0,0,0,1,1,0,57,0,shell
1,1,1,1,1,6,4,4,0,1,1,4,57,0,shell
1,1,1,1,1,6,41,41,0,1,1,41,58,0,c#
1,1,1,1,1,7,0,0,0,1,1,0,31,0,python
1,1,1,1,1,7,41,41,0,1,1,41,66,0,c#
1,1,1,1,1,9,105,105,0,1,1,105,51,1,typescript
1,1,1,1,1,10,0,0,0,0,1,0,31,0,python
1,1,1,1,1,11,0,0,0,1,1,0,41,0,kotlin
1,1,1,1,1,11,100,100,0,1,0,100,81,1,shell
1,1,1,1,1,12,2,2,0,0,1,2,48,0,python
1,1,1,1,1,12,24,24,0,0,0,24,45,0,python
1,1,1,1,1,13,16,16,0,0,0,16,63,1,dockerfile
1,1,1,1,1,16,4,4,0,1,1,4,31,0,python
1,1,1,1,1,17,0,0,0,1,1,0,58,0,go
1,1,1,1,1,17,9,9,1,0,0,9,54,0,java
1,1,1,1,1,20,0,0,0,0,1,0,36,0,html
1,1,1,1,1,22,0,0,0,1,1,0,35,0,html
1,1,1,1,1,28,0,0,0,0,1,0,43,0,html
1,1,1,1,1,31,0,0,0,0,1,0,43,0,html
1,1,1,1,1,33,0,0,0,0,1,0,41,0,html
1,1,1,1,1,36,1,1,0,0,1,1,43,0,html
1,1,1,1,1,37,1283,1283,0,0,0,1283,36,0,python
1,1,1,1,1,39,0,0,0,1,1,0,43,0,html
1,1,1,1,1,84,8,8,0,1,1,8,37,0,jupyter notebook
1,1,1,1,1,359,193,193,0,0,0,193,63,0,jupyter notebook
1,1,1,3,2,14,46,46,0,1,0,46,16,1,html
1,1,2,1,1,0,0,0,0,1,1,0,6,1,html
1,1,2,2,1,0,0,0,0,1,1,0,20,1,javascript
1,1,2,2,1,0,16,16,0,1,1,16,57,1,typescript
1,1,2,2,1,5,308,308,1,1,1,308,18,1,ruby
1,1,2,2,1,10,308,308,1,1,1,308,18,1,ruby
1,1,2,2,1,118,2963,2963,1,1,1,2963,31,1,python
1,1,2,2,2,5,0,0,0,1,1,0,45,0,python
1,1,2,2,2,14,1,1,0,1,1,1,31,0,go
1,1,3,3,1,0,0,0,0,1,1,0,34,1,typescript
1,1,3,3,1,64,1,1,0,0,1,1,63,0,c++
1,1,3,3,1,65,1,1,0,0,1,1,57,0,c++
1,1,3,3,2,0,0,0,0,1,1,0,52,1,typescript
1,1,3,4,1,28,3,3,0,1,1,3,24,0,python
1,1,3,30,1,0,0,0,0,1,1,0,9,1,typescript
1,1,4,4,2,32,871,871,0,1,1,871,31,1,plpgsql
1,1,4,123,1,1,9,9,0,1,1,9,41,1,python
1,1,5,9,2,17,0,0,0,1,1,0,50,0,go
1,1,6,0,1,2,2,2,0,1,1,2,47,1,roff
1,1,6,6,2,1,0,0,0,0,1,0,52,1,javascript
1,1,7,0,1,2,2,2,0,1,1,2,44,1,roff
1,1,7,0,1,3,2,2,0,1,1,2,44,1,roff
1,1,7,7,1,0,2,2,0,0,0,2,34,1,ruby
1,1,7,61,1,5,0,0,0,1,1,0,24,1,typescript
1,1,8,4,1,0,0,0,0,1,1,0,31,1,kotlin
1,1,8,8,2,1,6,6,0,0,0,6,50,1,typescript
1,1,8,8,2,2,1,1,0,1,1,1,56,0,svelte
1,1,8,8,2,4,0,0,0,1,1,0,43,0,javascript
1,1,8,8,2,23,1,1,0,0,1,1,42,0,typescript
1,1,10,0,1,0,0,0,0,1,1,0,39,1,javascript
1,1,11,6,2,10,0,0,0,1,1,0,47,0,typescript
1,1,13,0,1,1044,17861,17861,1,1,1,17861,47,1,vue
1,1,13,13,2,6,0,0,0,1,1,0,38,0,vue
1,1,14,6,16,0,3,3,0,1,1,3,20,1,javascript
1,1,16,0,2,0,0,0,0,1,1,0,40,1,python
1,1,16,6,2,0,0,0,0,0,1,0,30,1,go
1,1,16,16,2,0,0,0,0,1,1,0,32,1,typescript
1,1,16,16,2,2,23,23,0,0,0,23,39,1,go
1,1,16,16,2,9,1,1,0,1,1,1,52,1,typescript
1,1,17,0,3,0,0,0,0,1,1,0,30,1,python
1,1,17,17,3,14,1395,1395,1,1,1,1395,21,1,typescript
1,1,18,18,2,6,1,1,0,1,1,1,48,1,typescript
1,1,20,18,2,17,0,0,0,1,1,0,55,0,go
1,1,20,20,2,4,1,1,0,1,1,1,38,0,javascript
1,1,21,21,2,11,0,0,0,1,1,0,47,0,go
1,1,22,15,4,3,12,12,0,1,1,12,66,1,shell
1,1,29,22,2,15,0,0,0,1,1,0,55,0,go
1,1,30,29,1,4,6,6,0,1,1,6,31,0,python
1,1,34,22,2,5,0,0,0,0,1,0,52,0,javascript
1,1,37,1,3,18,0,0,0,1,1,0,8,1,javascript
1,1,38,320,2,0,0,0,0,1,1,0,56,1,typescript
1,1,40,33,2,0,0,0,0,1,1,0,6,1,c++
1,1,44,32,1,0,0,0,0,1,1,0,28,1,javascript
1,1,44,96,2,7,0,0,0,0,1,0,52,0,javascript
1,1,46,116,2,3,0,0,0,1,1,0,35,0,javascript
1,1,47,27,12,0,2,2,0,1,1,2,3,1,javascript
1,1,57,26,6,1,0,0,0,1,1,0,19,1,java
1,1,64,64,2,2,0,0,0,0,0,0,44,1,typescript
1,1,69,67,1,3,0,0,0,1,1,0,34,1,swift
1,1,73,59,2,5,1,1,0,1,1,1,38,0,css
1,1,79,7,3,0,0,0,0,1,1,0,41,1,python
1,1,83,67,2,4,0,0,0,0,0,0,38,0,html
1,1,98,36,2,20,0,0,0,1,1,0,51,0,javascript
1,1,100,0,8,0,0,0,0,1,1,0,18,1,html
1,1,102,102,1,17,0,0,0,0,1,0,65,0,c++
1,1,103,21,1,7,0,0,0,1,1,0,37,1,typescript
1,1,105,105,105,1042,3367,3367,1,1,1,3367,74,1,c#
1,1,121,4,2,16,54,54,0,0,0,54,53,0,go
1,1,124,91,1,12,1,1,0,1,1,1,57,0,typescript
1,1,134,102,2,15,215,215,0,0,0,215,43,0,typescript
1,1,141,24,17,0,0,0,0,0,1,0,42,1,go
1,1,153,57,2,0,0,0,0,1,1,0,14,1,html
1,1,188,0,6,0,0,0,0,1,1,0,30,1,go
1,1,206,185,2,18,3,3,0,0,0,3,31,0,typescript
1,1,294,240,2,4,0,0,0,0,0,0,39,0,html
1,1,366,44,2,0,0,0,0,1,1,0,18,1,javascript
1,1,395,0,1,0,0,0,0,1,1,0,42,0,python
1,1,404,460,2,6,5,5,0,1,0,5,43,0,javascript
1,1,482,5,2,0,3,3,0,1,1,3,24,1,typescript
1,1,551,5,1,3,0,0,0,1,1,0,14,1,javascript
1,1,652,517,2,9,0,0,0,0,1,0,51,0,html
1,1,706,180,16,7,3,3,0,0,1,3,33,1,html
1,1,1667,255,2,8,0,0,0,1,1,0,31,0,javascript
1,1,1683,1909,3,10,11,11,1,0,1,11,60,0,php
1,1,3672,92,28,9,1,1,0,1,1,1,29,1,c#
1,1,3903,4,2,0,16,16,0,1,1,16,20,1,javascript
1,1,8749,18963,21,1044,3367,3367,1,1,1,3367,53,1,c#
1,1,15059,11761,2,5,0,0,0,1,1,0,42,0,vue
1,1,16662,33889,2,20,100,100,0,1,1,100,33,0,javascript
1,2,2,7,2,4,5,5,0,0,0,5,14,1,vue
1,2,4,4,2,0,0,0,0,1,1,0,30,1,javascript
1,2,7,3,1,0,0,0,0,1,1,0,12,1,typescript
1,2,14,1,2,0,0,0,0,1,1,0,7,1,ruby
1,2,22,1,1,0,0,0,0,1,1,0,19,1,javascript
1,2,25,44,5,0,0,0,0,1,1,0,18,1,javascript
1,2,58,46,5,0,0,0,0,0,1,0,31,1,typescript
1,2,68,3,23,0,0,0,0,1,1,0,24,1,typescript
1,2,77,9,6,8,2,2,0,0,0,2,30,1,haskell
1,2,89,50,6,1,0,0,0,1,1,0,31,1,ruby
1,2,384,129,21,0,0,0,0,1,1,0,9,1,papyrus
1,2,387,353,10,0,0,0,0,1,1,0,14,1,vue
1,2,3923,3488,133,2,5,5,0,1,1,5,5,1,python
1,3,3,3,1,0,0,0,0,1,1,0,32,1,blade
1,3,16,1293,28,0,1,1,0,1,1,1,30,1,c#
1,3,58,264,6,3,0,0,0,1,1,0,20,0,typescript
1,3,72,26,12,0,0,0,0,1,1,0,25,1,ruby
1,3,130,2,7,2,0,0,0,1,1,0,19,1,javascript
1,3,348,1,2,0,0,0,0,1,1,0,36,1,python
1,3,798,414,7,4,145,145,0,0,1,145,15,1,php
1,3,19622,0,5,6,1,1,0,1,1,1,37,1,javascript
1,4,12,5,2,158,1100,1100,1,1,0,1100,48,1,typescript
1,4,15,15,3,17,92,92,0,1,1,92,13,1,ruby
1,4,19,5,2,3,0,0,0,1,1,0,41,1,c#
1,4,77,0,3,24,0,0,0,1,1,0,16,1,ruby
1,4,103,21,10,0,0,0,0,1,1,0,7,1,java
1,4,151,779,5,0,0,0,0,1,1,0,7,1,html
1,4,342,348,10,0,0,0,0,1,1,0,18,1,javascript
1,4,355,27,19,0,0,0,0,1,1,0,13,1,kotlin
1,5,69,28,8,0,0,0,0,0,1,0,32,1,python
1,5,432,231,9,0,0,0,0,0,1,0,36,1,go
1,6,0,0,0,88,237,237,0,0,0,237,12,1,javascript
1,6,48,32,14,0,0,0,0,1,1,0,32,1,go
1,6,183,1,9,0,0,0,0,1,1,0,15,1,kotlin
1,6,964,27,39,1,3,3,0,1,1,3,57,1,kotlin
1,6,1253,0,25,11,3,3,0,0,0,3,19,1,javascript
1,6,13597,193,67,3,3,3,0,1,1,3,11,1,lua
1,7,203,155,9,0,0,0,0,1,1,0,21,1,javascript
1,7,300,0,9,0,1,1,0,1,1,1,15,1,python
1,7,967,701,17,0,0,0,0,1,1,0,39,1,typescript
1,7,5236,5048,21,0,1,1,0,1,1,1,23,0,typescript
1,7,19826,22794,14,0,0,0,0,1,1,0,7,1,javascript
1,8,133,32,3,20,2,2,1,1,1,2,10,1,typescript
1,9,185,45,11,0,0,0,0,1,1,0,6,1,typescript
1,9,476,28,10,42,82,82,0,1,1,82,27,1,java
1,11,1147,41,41,0,0,0,0,1,1,0,3,1,kotlin
1,14,221,400,15,3,1,1,0,1,1,1,5,1,svelte
1,15,409,41,17,65,15,15,0,1,1,15,60,1,ruby
1,17,769,78,31,0,0,0,0,1,1,0,7,1,typescript
1,20,29,176,7,0,0,0,0,1,1,0,29,0,scss
1,21,69375,103651,47,0,0,0,0,1,1,0,34,1,javascript
1,24,397,83,8,8,2,2,0,0,1,2,24,1,vue
1,34,807,68,22,2,111,111,1,1,1,111,4,1,python
1,1,0,4,1,0,1,1,0,1,1,1,54,1,html
1,1,1,1,1,0,0,0,0,0,0,0,55,1,go
1,1,1,1,1,0,0,0,0,0,1,0,1,0,javascript
1,1,1,1,1,0,0,0,0,1,1,0,42,1,c#
1,1,1,1,1,0,1,1,0,1,1,1,15,1,php
1,1,1,1,1,0,2,2,0,0,0,2,43,1,c#
1,1,1,1,1,2,0,0,0,0,0,0,30,1,ruby
1,1,1,1,1,2,0,0,0,0,0,0,43,1,c#
1,1,1,1,1,2,0,0,0,1,1,0,45,0,typescript
1,1,1,1,1,6,517,517,0,0,0,517,33,1,javascript
1,1,1,1,1,7,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,7,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,8,517,517,0,0,0,517,53,1,javascript
1,1,1,1,1,9,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,9,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,9,0,0,0,1,1,0,52,0,javascript
1,1,1,1,1,10,0,0,0,1,1,0,52,0,html
1,1,1,1,1,13,0,0,0,1,1,0,52,0,html
1,1,1,1,1,14,0,0,0,1,1,0,24,0,python
1,1,1,1,1,18,5,5,1,1,1,5,21,1,handlebars
1,1,1,1,1,20,453,453,0,1,1,453,29,1,elm
1,1,1,1,1,44,1,1,0,1,1,1,43,0,html
1,1,1,1,1,56,5,5,0,1,1,5,75,0,roff
1,1,1,1,1,102,0,0,0,1,1,0,84,0,roff
1,1,1,2,1,292,717,717,1,0,1,717,49,1,c++
1,1,2,0,1,3,855,855,0,1,1,855,35,1,ruby
1,1,2,2,1,0,0,0,0,1,1,0,19,1,open policy agent
1,1,2,2,1,2,2,2,0,1,1,2,37,1,javascript
1,1,2,2,1,20,7,7,0,1,1,7,19,1,java
1,1,2,2,1,22,21,21,0,0,0,21,46,0,vue
1,1,3,3,1,7,4,4,0,1,1,4,31,0,javascript
1,1,3,3,1,9,4,4,0,1,1,4,35,0,javascript
1,1,3,3,1,15,4,4,0,1,1,4,27,1,javascript
1,1,3,3,1,16,4,4,0,1,1,4,34,0,javascript
1,1,3,9,1,16,4,4,0,1,1,4,28,1,javascript
1,1,3,16,1,3,3,3,0,0,1,3,34,1,go
1,1,4,2,1,33,3354,3354,1,1,1,3354,53,1,go
1,1,4,4,1,5,0,0,0,1,1,0,40,0,javascript
1,1,4,4,1,7,0,0,0,1,1,0,29,0,javascript
1,1,4,4,1,7,1,1,0,1,1,1,29,0,javascript
1,1,4,4,1,9,0,0,0,1,1,0,28,0,javascript
1,1,4,4,1,11,1,1,0,1,1,1,45,0,javascript
1,1,4,4,1,15,0,0,0,1,1,0,41,0,javascript
1,1,4,4,2,7,0,0,0,1,1,0,40,0,javascript
1,1,4,4,2,78,676,676,0,0,1,676,52,1,shell
1,1,4,4,4,6,3,3,0,0,0,3,43,0,c#
1,1,4,16,1,6,1,1,0,1,1,1,35,0,javascript
1,1,5,5,2,2,5,5,0,0,0,5,45,1,vue
1,1,5,5,2,2,5,5,0,1,1,5,46,1,typescript
1,1,5,5,2,6,6,6,0,1,1,6,38,0,html
1,1,5,5,2,10,2,2,0,1,1,2,38,0,typescript
1,1,5,5,2,13,1,1,0,1,1,1,38,0,typescript
1,1,5,5,2,26,1,1,0,1,1,1,38,0,typescript
1,1,7,0,1,2,2,2,0,1,1,2,44,1,roff
1,1,7,5,4,0,0,0,0,1,1,0,13,1,c#
1,1,7,7,1,1,2,2,0,1,1,2,31,1,elixir
1,1,7,7,2,0,0,0,0,1,1,0,19,1,html
1,1,8,8,2,4,1,1,0,1,1,1,45,1,typescript
1,1,8,8,2,22,3,3,0,1,0,3,39,0,javascript
1,1,8,8,2,39,10,10,1,1,1,10,50,1,typescript
1,1,9,1,2,12,41,41,0,0,0,41,27,1,html
1,1,9,8,6,41,66,66,1,1,1,66,60,1,typescript
1,1,9,34,2,7,0,0,0,1,1,0,52,0,typescript
1,1,12,4,2,13,0,0,0,1,1,0,38,0,dart
1,1,12,10,1,9,4,4,0,1,1,4,30,0,javascript
1,1,13,11,1,3,1,1,0,1,1,1,29,0,javascript
1,1,14,14,1,12,1,1,0,1,1,1,42,0,javascript
1,1,19,5,1,14,0,0,0,1,1,0,28,0,javascript
1,1,23,0,1,0,0,0,0,1,1,0,43,1,python
1,1,25,18,1,13,2,2,0,1,1,2,37,0,shell
1,1,28,9,4,1,0,0,0,1,1,0,12,1,typescript
1,1,29,2,5,0,0,0,0,1,1,0,26,1,typescript
1,1,30,2,5,0,0,0,0,1,1,0,14,1,typescript
1,1,36,2,3,0,0,0,0,1,1,0,4,1,ruby
1,1,41,4,3,0,0,0,0,1,1,0,31,1,go
1,1,52,87,1,0,0,0,0,1,1,0,47,1,c#
1,1,60,1,1,5,0,0,0,1,1,0,23,1,html
1,1,66,1,8,25,110,110,1,1,0,110,21,1,rust
1,1,94,36,2,8,0,0,0,0,0,0,38,0,javascript
1,1,99,92,2,6,0,0,0,0,0,0,31,0,typescript
1,1,103,103,2,6,0,0,0,1,1,0,43,0,typescript
1,1,106,5,2,4,4,4,0,1,1,4,28,0,javascript
1,1,117,0,3,0,0,0,0,1,1,0,30,1,html
1,1,122,198,2,21,2,2,0,1,1,2,47,0,typescript
1,1,139,1,5,0,0,0,0,1,1,0,16,1,javascript
1,1,156,51,2,6,0,0,0,0,0,0,45,0,typescript
1,1,157,0,2,7,8,8,0,1,1,8,14,1,java
1,1,169,43,3,0,1,1,0,1,1,1,18,1,typescript
1,1,186,186,2,3,0,0,0,1,1,0,50,1,typescript
1,1,214,9,2,7,4,4,1,1,1,4,70,1,html
1,1,225,27,14,0,0,0,0,1,1,0,8,1,javascript
1,1,226,127,2,7,0,0,0,1,1,0,39,0,javascript
1,1,248,6,11,0,0,0,0,1,1,0,50,1,dart
1,1,274,4,5,0,0,0,0,1,1,0,38,1,jupyter notebook
1,1,311,363,1,11,1,1,0,1,1,1,34,0,python
1,1,340,12,2,7,0,0,0,1,1,0,43,0,javascript
1,1,359,1,340,13,16,16,1,1,1,16,27,1,typescript
1,1,465,332,5,30,9,9,0,1,1,9,24,1,typescript
1,1,842,484,2,3,0,0,0,1,1,0,24,1,css
1,1,1269,614,2,7,0,0,0,1,1,0,39,0,javascript
1,1,24050,905,169,0,0,0,0,1,1,0,33,1,html
1,2,0,0,0,7,3,3,0,1,1,3,6,1,javascript
1,2,1,1,1,0,0,0,0,1,1,0,33,1,python
1,2,2,0,2,0,0,0,0,1,1,0,13,1,c#
1,2,7,2,3,2,115,115,0,1,1,115,42,1,python
1,2,11,11,1,8,20,20,0,1,1,20,33,1,shell
1,2,20,7,3,650,8977,8977,1,0,1,8977,24,1,c#
1,2,35,47,4,0,0,0,0,1,1,0,32,1,javascript
1,2,46,22,14,674,4065,4065,1,1,1,4065,32,1,jupyter notebook
1,2,96,5,14,0,0,0,0,1,1,0,24,1,php
1,2,222,3,7,3,98,98,0,1,1,98,26,1,lua
1,2,247,123,36,0,0,0,0,1,1,0,24,1,dart
